Class,Name,Description
"RS","R_PM_NAME","Planning - Planning Folder"
"RS","R_PROFILE","Planning - Planning Profile"
"SEM","R_RCNODE","Authorization Object SEM:Risk Builder Risk Catalog Hierarchy"
"SEM","R_RISK","Authorization Object SEM: Risk Builder - Risk"
"SEM","R_RMS","RMS: Target System"
"SEM","R_SCARD","Authorization Object SEM: Scorecard"
"SEM","R_STHOLDER","SEM-SRM: Stakeholder"
"RS","R_STS_CUST","Planning: Customizing for Status and Tracking"
"RS","R_STS_PT","Planning: Authorization for Planning Session and Subplan"
"RS","R_STS_ST","Planning: No Longer Use; Use R_STS_PT"
"RS","R_STS_SUP","Planning: Special Access to Status and Tracking System"
"SEM","R_UC_ODSM","Authorization for Deletion/Change of ODS/Totals Records"
"SEM","R_UC_PERIO","SAP Cons: Authorization Check for Period"
"SEM","R_UC_RECON","Authorization for Deletion/Change of Transaction Data"
"SEM","R_UC_TASK","SEM-BCS: Authorization Check for Task"
"SEM","R_UGMD_ATT","Master Data: Authorization Types"
"SEM","R_UGMD_CHA","Master Data: Characteristics"
"SEM","R_UGMD_FLD","Master Data: Field Groups"
"FINB","R_UGMD_SNG","Master Data: Characteristic Values"
"SEM","R_UPB_CW","Cost Center Wizard"
"RS","R_UPX_EXEC","Execute Sales Planning"
"RS","R_UPX_MNTN","Settings for Sales Planning"
"SEM","R_VDTREE","Authorization Object SEM: Value Driver Tree"
"RS","R_WEBITF","Using the Web Interface Builder"
"BC_A","SASAP_ADIM","Administrator: Implementation Assistant"
"SPM","SPEDELTA","Checks authorization to run delivery delta report"
"SPM","SPERETMON","Changes of Returns Deliveries via Returns Monitor"
"BC_Z","S_ADDRCOMM","Business Address Services: Communication Addresses"
"BC_Z","S_ADDRESS1","Business Address Services: Address Type 1 (Org. Addresses)"
"BC_Z","S_ADDRESS2","Business Address Services: Address Type 2 (Private Addrs.)"
"BC_Z","S_ADDRESS3","Business Address Services:Addr.Type 3(Work Center Addresses)"
"BC_A","S_ADMI_FCD","System Authorizations"
"AAAB","S_ALM_CONF","Alert Management: Configuration"
"AAAB","S_ALM_CUST","Alert Management: Edit Alert Categories"
"AAAB","S_ALM_ROLE","Alert Management: Processing Alerts"
"BC_Z","S_ALV_LAYO","ALV Standard Layout"
"BC_Z","S_APPL_LOG","Applications log"
"BC_A","S_ARCHIVE","Archiving"
"BC_Z","S_ASAPIA","Implementation Assistant"
"BC_Z","S_ASAPIAA","Implementation Assistant: Attribute Maintenance Accelerators"
"BC_A","S_ASAPIAAT","Maintain Topic Attributes"
"BC_Z","S_ASAPIAD","Implementation Assistant - Documentation"
"BC_Z","S_ASAP_IA","Implementation Assistant"
"BC_A","S_ASAP_RF","Implementation Assistant: Roadmap (Type and Flavor)"
"BC_A","S_ASAP_TF","Separate Roadmap Type and Flavor"
"AAAB","S_BCOS_BC","Authorization Object for Creating Support Message"
"BC_Z","S_BCSETS","BC Set Authorization Object"
"BC_A","S_BDC_MONI","Batch Input Authorizations"
"BC_Z","S_BDS_D","BC-SRV-KPR-BDS: Authorizations for Accessing Documents"
"BC_Z","S_BDS_DS","BC-SRV-KPR-BDS: Authorizations for Document Set"
"AAAB","S_BGRFC","Authorization Object for NW bgRFC"
"BC_A","S_BPE_CONF","Configuration Inbound Processing for Integration Processes"
"BC_A","S_BRAN_ADM","Industry management"
"BC_A","S_BTCH_ADM","Background Processing: Background Administrator"
"BC_A","S_BTCH_EXT","External Scheduler"
"BC_A","S_BTCH_JOB","Background Processing: Operations on Background Jobs"
"BC_A","S_BTCH_NAM","Background Processing: Background User Name"
"BC_Z","S_CALENDAR","Public holiday and factory calendar maintenance"
"AAAB","S_CALLMON","Authorization for Queue Handler Monitor"
"BC_C","S_CARRID","Authorization Object for Airlines"
"BC_A","S_CCMS_CMC","CCMS Monitoring Console"
"BC_A","S_CCM_RECV","Authorizations for Transferring Central System Repos. Data"
"CDOP","S_CDOP","Authority object for SAP SLO-CDOP"
"AAAB","S_CFC_AUTH","Clarification Controller: General Authorization Object"
"BC_Z","S_CHKM__FA","CheckMan_f   Authorization Object"
"BC_A","S_CLNT_IMP","Data Import for Client Copy"
"AAAA","S_COOL","Obsolete"
"BC_C","S_COV_ADM","Coverage Analyzer: Administration"
"BC_A","S_CPIC","CPIC Calls from ABAP Programs"
"AAAB","S_CTEMPLAT","Customizing templates"
"BC_A","S_CTS_ADMI","Administration Functions in Change and Transport System"
"BC_A","S_CTS_LANG","Language Transport Administration Functions"
"BC_A","S_CTS_SADM","System-Specific Administration (Transport)"
"BC_A","S_C_FUNCT","C calls in ABAP programs"
"BC_A","S_DATASET","Authorization for file access"
"BC_A","S_DB2_ADM","DB2/390: Database Administration"
"BC_A","S_DB2_COMM","DB2 OS/390 commands: in Database Performance Monitor (ST04)"
"BC_A","S_DBCON","Database Multiconnect"
"BC_A","S_DDSTCAUT","Structure Changes in Support Package Systems"
"BC_C","S_DEVELOP","ABAP Workbench"
"AAAB","S_DMC","DMC: Transaction and Activity"
"AAAB","S_DMC_ADMI","DMC: Administration activities"
"AAAB","S_DMC_COBJ","DMC: Conversion Object activities"
"AAAB","S_DMC_ORGO","DMC: Organizational Object Activities"
"AAAB","S_DMC_PRJC","DMC: Project activities"
"AAAB","S_DMC_SPRJ","DMC: Subproject activities"
"AAAB","S_DMC_S_R","MWB: Reading / writing authorization in sender / receiver"
"DMIS","S_DMIS","Authority object for SAP SLO Data migration server"
"DMIS","S_DMIS_DEV","Development authority for DMIS"
"BC_C","S_DOKU_AUT","SE61 Documentation Maintenance Authorization"
"AAAA","S_DX","Data Transfer Workbench"
"AAAB","S_DX_MAIN","DX Workbench: Transaction Code and Activity"
"AAAB","S_DX_PROJ","DX Workbench: Transaction Code, DX Project, and Activity"
"BECL","S_ECL_CAT","ECL Viewer: Authorization Object for Stamp Categories"
"BECL","S_ECL_STP","ECL Viewer: Authorization Object for Printing with Metadata"
"BECL","S_ECL_STP2","ECL Viewer: Authorization Object for Printing with Metadata"
"AAAA","S_EDITOR","ABAP: Editor Checks"
"BC_C","S_ENH_CRE","Authorization Check for Code-Based Enhancement Options"
"BC_A","S_ENQUE","Enqueue: Display and Delete Lock Entries"
"BC_A","S_ESH_ADM","Administration Enterprise Search Appliance"
"AAAB","S_EURO","Authorization for Carrying Out the Changeover to the Euro"
"BC_A","S_EWA_ADM","Administration EarlyWatch Alert"
"BC_Z","S_EXCHRATE","Authorization to Maintain Exchange Rates"
"BC_A","S_FIELDSEL","Central Field Selection"
"BC_C","S_FLBOOK","Authorization Object for Flight Bookings (Demo)"
"BC_C","S_FOBU_MTH","Formula Builder Methods"
"BC_A","S_FP_CHK","Form Processing: Authorization for Form Update"
"BC_Z","S_FP_ICF","Form Processing: Authorization for ICF Service"
"BC_A","S_FRA_AREA","Framework Registry: Area"
"BC_A","S_FRA_CLRO","Framework Registry: Class Role"
"BC_A","S_FRA_CORO","Framework Registry: Component Role"
"BC_A","S_FRA_SP","Framework Registry: Service Provider"
"BC_A","S_FRA_SPS","Framework Registry: Element Type"
"BC_A","S_FRA_SPTY","Framework Registry: SP Type"
"BC_A","S_GUI","Authorization for GUI activities"
"BC_Z","S_HIERARCH","Hierarchy maintenance authorization check"
"AAAB","S_IBU","Maintenance of Industries in the SQABRANCH Entity Table"
"AAAB","S_ICF","Authorization Check for ICF Access"
"AAAB","S_ICFREC","Recorder Activity for Internet Communication Framework"
"AAAB","S_ICF_ADM","Administration for Internet Communication Framework"
"BC_Z","S_IDOCADM","WFEDI: S_IDOCADM - Debugging Functions"
"BC_Z","S_IDOCCTRL","WFEDI: S_IDOCCTRL - General Access to IDoc Functions"
"BC_Z","S_IDOCDEFT","WFEDI: S_IDOCDEFT - Access to IDoc Development"
"BC_Z","S_IDOCMETA","IDoc Metadata: Load and Display IDoc Metadata in XI"
"BC_Z","S_IDOCMONI","WFEDI: S_IDOCMONI - Access to IDoc Monitoring"
"BC_Z","S_IDOCPART","WFEDI: S_IDOCPART - Access to Partner Profile (IDoc)"
"BC_Z","S_IDOCPORT","WFEDI: S_IDOCPORT - Access to Port Description (IDoc)"
"BC_Z","S_IDOCREPA","WFEDI: S_IDOCREPA - Access Repair Programs"
"AAAB","S_IMG_ACTV","IMG: Authorization to perform functions in IMG"
"AAAB","S_IMG_GENE","IMG: Authorization to Generate the Enterprise IMG"
"BC_C","S_IWB","Knowledge Warehouse"
"BC_A","S_IWB_ADM","Knowledge Warehouse: Administration"
"BC_C","S_IWB_ATT","Authorizations for Attribute Values"
"BC_C","S_IWB_ATTR","Authorizations for Attribute Values"
"BC_A","S_J2EEROLE","J2EE Security Roles from VMC Servlets"
"AAAA","S_KWF","KW Framework: Authorization Check"
"BC_C","S_KW_MODEL","Administration of KW Document Models"
"BC_A","S_LANG_ADM","Language Administration"
"BC_A","S_LAS_ADM","System Measurement Authorization"
"BC_A","S_LCRDB","Maintenance Authorization for LCR Database"
"BC_A","S_LDAP","Authorization to Access LDAP Directory"
"BC_A","S_LDAPMAP","Authorization to Maintain Directory Mapping"
"BC_A","S_LOG_COM","Authorization to Execute Logical Operating System Commands"
"AAAB","S_ME_SYNC","Mobile Engine: Synchronization of Offline Applications"
"AAAB","S_MILCLADM","Administrator Authorization for Local Admin (Client)"
"AAAB","S_MI_ADMCO","MI: Authorization for RFC connection"
"AAAB","S_MI_ALERT","Alert Management"
"AAAB","S_MI_CCMS","General Administrator Authorization"
"AAAB","S_MI_MGMT","Authorization Group of Device Configuration"
"HR","S_MWB_FCOD","BC-BMT-OM: Allowed Function Codes for Manager's Desktop"
"BC_Z","S_NUMBER","Number Range Maintenance"
"BC_Z","S_OC_DOC","SAPoffice: Authorization for an Activity with Documents"
"BC_Z","S_OC_FOLCR","SAPoffice: Authorization to Create Shared Folders"
"BC_Z","S_OC_ROLE","SAPoffice: Office User Attribute"
"BC_Z","S_OC_SEND","Authorization Object for Sending"
"BC_Z","S_OC_SOSG","Authorization Object for Send Request Overview"
"BC_Z","S_OC_TCD","SAPoffice: Transaction Code Authorizations"
"BC_A","S_OLE_CALL","OLE calls from ABAP programs"
"BC_A","S_OSS1_CTL","Authorization for OSS logon"
"BC_A","S_OTR_ACTV","OTR Activities"
"BC_A","S_OTR_LANG","Authorization to Change Objects: Language-Dependent"
"BC_A","S_PACKSTRU","Internal SAP Use: Package Structure"
"BC_A","S_PATH","File system access via ABAP/4"
"AAAB","S_PPF_ADM","Starting Processing Report, Administration Reports"
"AAAB","S_PPF_CONF","Define Conditions for Actions"
"AAAB","S_PPF_CUST","Edit Action Profile and Define Actions"
"BC_C","S_PROGRAM","ABAP: Program Flow Checks"
"AAAB","S_PROJECT","Project Management: Project authorization"
"AAAB","S_PROJECTS","Project Management: Extended authorization"
"AAAB","S_PROJ_AUT","DevWorkbook: Project authorization"
"AAAB","S_PROJ_GEN","Project Management: General Project Function Authorization"
"AAAB","S_PRO_AUTH","IMG: New authorizations for projects"
"BC_A","S_PTCH_ADM","Administrating Component-Specific Patches (Configuration)"
"BC_A","S_QIO_MONI","Queue Management Authorizations"
"BC_C","S_QUERY","SAP Query Authorization"
"AAAA","S_REC_DYNP","Recording of Web Dynpro Applications"
"AAAB","S_RFC","Authorization Check for RFC Access"
"AAAB","S_RFCACL","Authorization Check for RFC User (e.g. Trusted System)"
"AAAB","S_RFC_ADM","Administration for RFC Destination"
"AAAB","S_RFC_SHLP","Authorization to Use a Search Help via RFC"
"RO","S_RO_BCTRA","Remote Content Activation of SAPI DataSources from a BW"
"RS","S_RSEC","Infrastructure of the Analysis Authorizations"
"RS","S_RS_ADMWB","Data Warehousing Workbench - Objects"
"RS","S_RS_ALVL","Planning: Aggregation Level"
"RS","S_RS_AUTH","BI Analysis Authorizations in Role"
"RS","S_RS_BCS","BEx Broadcasting Authorization to Schedule"
"RS","S_RS_BEXTX","Business Explorer - BEx Texts ( Maintenance )"
"RS","S_RS_BITM","Business Explorer - BEx Reusable web items (NW 7.0+)"
"RS","S_RS_BTMP","Business Explorer - BEx Web Templates (NW 7.0+)"
"RS","S_RS_COMP","Business Explorer - Components"
"RS","S_RS_COMP1","Business Explorer - Components: Enhancements to the Owner"
"RS","S_RS_CTT","Data Warehousing Workbench - Currency Translation Type"
"RS","S_RS_DAS","Business Explorer - Data Access Services"
"AAAA","S_RS_DMOD","Data Warehousing Workbench - Data Model (not used yet)"
"RS","S_RS_DS","Data Warehousing Workbench - DataSource (Release > BW 3.x)"
"RS","S_RS_DTP","Data Warehousing Workbench - Data Transfer Process"
"RS","S_RS_EREL","Business Explorer - Enteprise Report Reusable Elements"
"RS","S_RS_ERPT","Business Explorer - Enterprise Reports"
"RS","S_RS_FOLD","Business Explorer - Folder View On/Off"
"AAAA","S_RS_GVAR","Business Explorer - Global variables"
"RS","S_RS_HIER","Data Warehousing Workbench - Hierarchy"
"AAAA","S_RS_ICASS","InfoCatalog - User Assignment"
"RS","S_RS_ICUBE","Data Warehousing Workbench - InfoCube"
"AAAA","S_RS_INFO","InfoCatalog"
"RS","S_RS_IOBC","Data Warehousing Workbench - InfoObject Catalog"
"RS","S_RS_IOBJ","Data Warehousing Workbench - InfoObject"
"RS","S_RS_IOMAD","Data Warehousing Workbench  - Maintain Master Data"
"RS","S_RS_ISET","Data Warehousing Workbench - InfoSet"
"RS","S_RS_ISNEW","Data Warehousing Workbench - InfoSource (Release > BW 3.x)"
"RS","S_RS_ISOUR","Data Warehousing Workbench - InfoSource (Flexible Update)"
"RS","S_RS_ISRCM","Data Warehousing Workbench - InfoSource (Direct Update)"
"RS","S_RS_LOPD0","LOPD: Customizing Authorizations"
"RS","S_RS_MPRO","Data Warehousing Workbench - MultiProvider"
"AAAA","S_RS_ODS","Not Used"
"RS","S_RS_ODSO","Data Warehousing Workbench - DataStore Object"
"RS","S_RS_OHDST","Data Warehousing Workbench - Open Hub Destination"
"RSR","S_RS_PARAM","Business Explorer - Variants in Variable Screen"
"RS","S_RS_PC","Data Warehousing Workbench - Process Chains"
"RS","S_RS_PLENQ","Lock Settings"
"RS","S_RS_PLSE","Planning Function"
"RS","S_RS_PLSQ","Planning Sequence"
"RS","S_RS_PLST","Planning Service Type"
"RS","S_RS_PPM","Authorization Object for BI Planning Process Management"
"RS","S_RS_PPMAD","OBSOLETE - DO NOT USE!"
"RS","S_RS_RSFC","Authorization Check for RSFC"
"RS","S_RS_RSTT","Authorization Object for RS Trace Tool"
"RS","S_RS_THJT","Data Warehousing Workbench - Key Date Derivation Type"
"RS","S_RS_TOOLS","Business Explorer - Individual Tools"
"RS","S_RS_TR","Data Warehousing Workbench - Transformation"
"RS","S_RS_UOM","Data Warehousing Workbench - Quantity Conversion Type"
"AAAA","S_RS_WKBK","Business Explorer - Workbook"
"BC_A","S_RZL_ADM","CCMS: System Administration"
"BC_A","S_SAA_ADMI","System Administration Assistant: Execution"
"BC_A","S_SAA_ROLE","System Administration Assistant: Application View"
"BC_Z","S_SCD0","Change documents"
"AAAB","S_SCMG_CAS","Case Management: Case"
"AAAB","S_SCMG_FLN","Case Management: Authorization by Field"
"AAAB","S_SCMG_STA","Case Management: Status"
"AAAB","S_SCMG_TXT","Case Management: Text Notes"
"BC_A","S_SCR","Authorization for SAP GUI Scripting"
"BC_A","S_SCRP_ACT","SAPscript: Activities"
"BC_A","S_SCRP_FRM","SAPscript: Layout set"
"BC_A","S_SCRP_GRA","SAPscript: Graphic"
"BC_A","S_SCRP_GRB","SAPscript: Graphics (BDS buffer)"
"BC_A","S_SCRP_STY","SAPscript: Style"
"BC_A","S_SCRP_TXT","SAPscript: Standard text"
"BC_A","S_SDCC","Data Interface for the Service Assistant"
"BC_A","S_SDCC_ADD","Berechtigung für /bdl/sdcc im AddOn-Namensraum"
"AAAB","S_SERVICE","Check at Start of External Services"
"AAAB","S_SER_ONBE","Start Services in Substitution"
"AAAB","S_SHLPEXT","Use Search Help for RFC"
"BC_C","S_SHM_ADM","ABAP Shared Objects: Management"
"BC_A","S_SHM_MON","Shared Objects: Monitor"
"BC_A","S_SKOM_SRV","SAPcomm: Server Authorization"
"AAAB","S_SPI_AUTH","PMI: Authorization for Technical Process Monitoring"
"BC_A","S_SPO_ACT","Spool: Actions"
"BC_A","S_SPO_DEV","Spool: Device authorizations"
"BC_A","S_SPO_PAGE","Spool: Restriction on Maximum Number of Pages"
"AAAB","S_SRMDISP1","Records Management: Circular"
"AAAB","S_SRMGS_CT","Records Management: Authorizations for Document Content"
"AAAB","S_SRMGS_DC","Records Management: Authorization for Documents"
"AAAB","S_SRMGS_PR","Records Management: Authorizations for Attributes"
"AAAB","S_SRMGS_VV","Records Management: Authorizations for Versions and Variants"
"AAAB","S_SRMKCMNT","SRM - Keyword Catalog"
"AAAB","S_SRMPATH1","SRM - Process Route"
"AAAB","S_SRMRECST","Records Management: Record: Authorizations for Record Strctr"
"AAAB","S_SRMSY_CL","SAP Records Management : General Authorization Object"
"AAAB","S_SRM_ARCH","SAP Records Management: Authorizations for Archiving"
"AAAB","S_SRM_STAT","SRM Status Management: General Authorization Object"
"AAAB","S_SRM_ST_N","SRM: Authorization Object for Status Network"
"AAAB","S_SRM_ST_P","SRM Status Management: Auth. Object for Status Profile"
"BC_A","S_SRT_ADM","Administration/Configuration of SOAP Runtime"
"BC_A","S_SRT_CA","Central Administration of SOAP Runtime"
"BC_A","S_SRT_LPR","Authorization Object for Logical Port Maintenance"
"BC_A","S_SRT_PTRC","Authorization for Access to Payload Data in Traces"
"BC_A","S_SRT_SEQ","SOAP Sequence Authorizations"
"BC_A","S_SRT_TW","Watcher Service Authorizations"
"BC_A","S_SWC","Authorization for Changing Software Components"
"BC_A","S_SWF_GMP","Workflow Administrator Good Morning Page"
"BC_Z","S_SWF_SLS","Deadline Service: Authorizations for Deadlines"
"BC_A","S_SWITCH","Switch Settings in Switch Framework"
"BC_C","S_SYS_RWBO","System-Specific Authorization Object for WBO Proxy Functions"
"BC_A","S_TABU_CLI","Cross-Client Table Maintenance"
"BC_A","S_TABU_DIS","Table Maintenance (via standard tools such as SM30)"
"BC_A","S_TABU_LIN","Authorization for Organizational Unit"
"BC_Z","S_TABU_RFC","Client Comparison and Copy: Data Export with RFC"
"AAAB","S_TCODE","Transaction Code Check at Transaction Start"
"BC_C","S_TERM_AUL","Authorization for SAPterm for Individual Languages"
"BC_C","S_TERM_AUT","Maintenance of Glossary and Terminology Objects"
"BC_A","S_TMS_ACT","TemSe: Actions on TemSe objects"
"BC_A","S_TOOLS_EX","Tools Performance Monitor"
"BC_C","S_TPMO","Translation Performance Monitor authorization object"
"BC_C","S_TRANSLAT","Translation environment authorization object"
"BC_C","S_TRANSPRT","Transport Organizer"
"BC_A","S_TREX_ADM","Administration of TREX"
"AAAA","S_TSKH_ADM","Authorization Check for SM04, SM50"
"AAAA","S_TSKH_VB","Authorization for Update Administration"
"BC_Z","S_TSTRID","Time Streams"
"BC_Z","S_TWB","Test Workbench structure maintenance"
"BC_Z","S_TZONE","Time zones"
"BC_A","S_UDDI_REG","Register in UDDI Registries"
"BC_A","S_UMG","Authorization for the Unicode Conversion Tools"
"BC_A","S_USERCERT","Certificate Logon: Certificate Request and Assignment"
"BC_A","S_USER_ADM","Administration Functions for User/Authorization Administratn"
"BC_A","S_USER_AGR","Authorizations: Role Check"
"BC_A","S_USER_AUT","User Master Maintenance: Authorizations"
"BC_A","S_USER_GRP","User Master Maintenance: User Groups"
"BC_A","S_USER_OBJ","Globally Deactivate Authorization Objects in a Client"
"BC_A","S_USER_PRO","User Master Maintenance: Authorization Profile"
"BC_A","S_USER_SAS","User Master Maintenance: System-Specific Assignments"
"BC_A","S_USER_SYS","User Master Maintenance: System for Central User Maintenance"
"BC_A","S_USER_TCD","Authorizations: Transactions in Roles"
"BC_A","S_USER_VAL","Authorizations: Field Values in Roles"
"BC_Z","S_UWL_SERV","UWL: power user for uwl service"
"BC_A","S_VMCADMIN","Authorizations for VMC Administrators"
"BC_A","S_VMC_TRAN","Transport of Java Development Objects"
"BC_Z","S_WDR_P13N","Administration Personalization in WD4A Components"
"BC_Z","S_WFAR_KPR","SAP ArchiveLink: Authorization Object for Document Search"
"BC_Z","S_WFAR_LOG","Authorizations for ArchiveLink Logging"
"BC_Z","S_WFAR_LOP","Authorization in Logging Print Lists in ArchiveLink"
"BC_Z","S_WFAR_OBJ","ArchiveLink: Authorizations for access to documents"
"BC_Z","S_WFAR_PRI","SAP ArchiveLink: Authorization to Access Print Lists"
"BC_Z","S_WFAR_RED","ArchiveLink: Authorization for Redlining"
"BC_Z","S_WFMODCMP","Workflow Modeler component: activity/content access right"
"BC_Z","S_WFMODOBJ","Workflow Modeler : Access right to UI areas (tab...)"
"BC_Z","S_WFMODTMP","Workflow Modeler template: activity/content access right"
"BC_Z","S_WFMODWKF","Workflow Modeler: activities for user workflow"
"BC_Z","S_WF_GPENG","Workflow Guided Procedure Engine Access"
"BC_Z","S_WF_LVIEW","Workflow: Handling of Integrated Inbox View"
"BC_A","S_WF_PRCTP","Workflow: Authorizations for Process Types"
"BC_Z","S_WF_SUBST","Workflow: Substitute Rule"
"BC_Z","S_WF_WI","Workflow: Work Item Handling"
"BC_A","S_WORKFLOW","Workflow: Authorizations for Processes"
"BC_A","S_WSSP_ADM","Administer Web Services Security Profile"
"BC_A","S_WS_LGTRC","Authorization Object for Web Service Tracing&Logging"
"BC_A","S_X500_CON","Authorization for X500 directory access"
"BC_A","S_XMB_ACT","Obsolete as of XI 2.0. Use S_XMB_AUTH"
"BC_A","S_XMB_ADM","Integration Engine: Administrator"
"BC_A","S_XMB_AUTH","Integration Engine: Activities for Individual Areas"
"BC_A","S_XMB_DSP","Obsolete: Do not use. Use S_XMB_MONI instead"
"BC_A","S_XMB_MONI","Authorization Object for XI Message Monitoring"
"BC_A","S_XMI_LOG","Internal Access Authorization for XMI Log"
"BC_A","S_XMI_PROD","Authorization for External Management Interfaces (XMI)"
"TRTM","TEM_ANALYZ","ExpMgt: Analysis Process: Plng Profile, Version and Analysis"
"TRTM","TEM_EXPOS","Exposure Management: Raw Exposure Maintenance"
"AAAB","TFW_MINITP","Authorization Object for Mini-Templates"
"AAAB","TTE_CUS_EX","Maintain Tax Rates, Exemptions, Deductibility"
"AAAB","TTE_CUS_RA","Tax rate maintenance"
"TRTM","T_BP_DEAL","FS Business Partner: Standing Instructions"
"TRTM","T_BP_USED","Business Partner: Authorization for Where-Used List"
"TRTM","T_BP_USEDT","Business Partner: Where-Used List Authorization (Decoupling)"
"TRTM","T_CML_ARCH","CML: Authorization in Loans Archiving Area"
"TRTM","T_DEAL_AG","Authorization for an Authorization Group"
"TRTM","T_DEAL_DP","Authorization for Securities Account"
"TRTM","T_DEAL_PD","Authorization for Product/Transaction Types"
"TRTM","T_DEAL_PF","Portfolio Authorization"
"TRTM","T_DEPOT","Securities Account Position"
"TRTM","T_FGDT_ART","Generic Transaction: Authorization Types"
"TRTM","T_FTILDB01","Obsolete"
"TRTM","T_FTI_LDB","CFM Position Management Reporting Using Logical Databases"
"TRTM","T_HM_BUK","Hedge Management in Company Code"
"TRTM","T_KAPM_1","Corporate Actions I"
"TRTM","T_KAPM_2","Corporate actions II"
"TRTM","T_POS_ASS","Assign Attributes to Positions"
"TRTM","T_RDB_CVKF","Results Database: Characteristic Value and Key Figure"
"TRTM","T_RDB_RDEL","Results Database: Delete Single Records"
"TRTM","T_RIGHTS","Authorization to Exercise Options"
"TRTM","T_RMCHAR_V","Characteristic Values in Risk Management Reports"
"TRTM","T_RMOB_AUG","Application Objects for CFM/Banking Analysis"
"TRTM","T_STAM_GAT","Master Data: Class Category"
"TRTM","T_TRADER","Treasury: Trader Authorization"
"UID","UII_CHANGE","Authoriz. to change UII or create UII with R_IUID_GENERATION"
"EAC","UR_REALIGN","Realignments"
"SD","V_AKKP_ART","Financial documents: Auth. f. fin.doc.cat. and fin.doc.type"
"SD","V_AUTO_VLC","ISAUTO_VLC: Vehicle Management System"
"ISA","V_DP","Authorization Object for Dealer Portal"
"SD","V_ECCN","Foreign percentages in bills of material"
"SD","V_EMBK_GEG","Licenses: Authorization for Legal Regulations"
"SD","V_FSLS_SLC","Legal control: Authorization for Sanct. Party List"
"SD","V_KNA1_BRG","Customer: Account Authorization for Sales Areas"
"SD","V_KNA1_VKO","Customer: Authorization for Sales Organizations"
"SD","V_KNKK_FRE","Customer Credit Limit: Edit SD Documents"
"SD","V_KONA_VKO","Agreement: Authorization for Sales Area/Agreement Type"
"COND","V_KOND_MGP","Conditions: Bonus Buys: Authorization for Material Grouping"
"COND","V_KOND_VEA","Maintain Condition: Auth. for Use/Appl./Cond.Type/Table"
"COND","V_KONG_VWE","Generate Condition: Usage/Application Authorization"
"MM_E","V_KONH_EKO","Purchasing Organization in Master Condition"
"SD","V_KONH_VKO","Condition: Authorization for Sales Organizations"
"SD","V_KONH_VKS","Condition: Authorization for Condition Types"
"LE_V","V_LECI_CKP","Checkpoint: Authorization for Checkpoint"
"LE_V","V_LIKP_VST","Delivery: Authorization for Shipping Points"
"SD","V_PRIC_OUT","PRICAT: Creation and Maintenance of Price Catalog"
"SD","V_PRI_SBC","PRICAT: Maintenance of SBC Parameters"
"SD","V_SMPA_ACT","IS-SW: Authorization for variant maintenance"
"SD","V_SMPA_FUN","IS-SW: Authorization for processing order due list"
"SD","V_SMPA_TCD","IS-SW: Authorization for using transaction code"
"SD","V_SMPA_VAR","IS-SW: Authorization for executing variants"
"VSO","V_SO_TCODE","Vehicle Space Optimiztion: Check Transaction Code at Start"
"SD","V_VBAK_AAT","Sales Document: Authorization for Sales Document Types"
"SD","V_VBAK_VKO","Sales Document: Authorization for Sales Areas"
"SD","V_VBKA_VKO","Sales Activities: Authoriz.for org.data and sales activ.type"
"SD","V_VBRK_FKA","Billing: Authorization for Billing Types"
"SD","V_VBRK_VKO","Billing: Authorization for Sales Organizations"
"SD","V_VBRR_BUK","Revenue Recognition: Authorization for Company Codes"
"LE_V","V_VBSK_GRA","Deliveries: Authorization for Delivery Group Type"
"SD","V_VBSK_STO","Billing: Authorization for Cancellation Collective Runs"
"SD","V_VBUK_FRE","Credit Doc. Value Class: Processing of SD Documents"
"LE_T","V_VFKK_FKA","Shipment Cost Processing: Auth. for shipment cost type"
"LE_T","V_VTTK_SHT","Shipment Processing: Authorization for Shipment Type"
"LE_T","V_VTTK_TDL","Shipment Processing: Authorization for Forwarding Agents"
"LE_T","V_VTTK_TDS","Shipment Processing: Auth. for Transport. Planning Points"
"LE_T","V_VTTK_TSA","Transportation Proc.: Authorization for Shipment Type Status"
"LO","WER_ACT","Activity authorization for package WER"
"WG","WLM","Assignment of Articles to Layout Modules"
"WG","WLMLOCLIST","Creation of Assortments per Layout Module and Store"
"WG","WLMVREL","Release of Layout Module Version"
"WG","WLMVV","Layout Module Version Variants Maintenance"
"WG","WLWBENT","Enter Layout Workbench"
"WG","WPLGACT","Call External Space Management"
"WG","WRF_CDT_H","Material Hierarchy: Horizontal Hierarchy Maintenance"
"WG","WRF_CDT_V","Material Hierarchy: Vertical Hierarchy and Attribute Maint."
"MM_G","WRF_FOLUP","Authorization: Follow-Up/Replacement Material Relationships"
"MM_G","WRF_GH_AUT","Generic Hierarchy: Authorization Check"
"WG","WRF_OTBSPR","Authorization Check OTB Special Release"
"WG","WRF_PPWADM","Price Planning"
"ISAD","WTYSC_WWB","Warranty Workbench Transaction"
"WG","W_APPT","IS-R Authorization for Appointments"
"WG","W_ASORT","Authorization for Assortment Maintenance"
"WG","W_ASORT_ST","Authorization for Assigning Assortments to Plants"
"WG","W_AUFT_BAA","IS-R Authorization Document Type Allocation Table"
"WG","W_AUFT_BAR","IS-R Authorization Document Type Allocation Rule"
"WG","W_AUFT_RMB","IS-R Authorization for Alloc Tbls: Display/Reply per Plant"
"IS","W_BETR_USR","Authorization Check Users/Sites"
